Tiempo_s,Velocidad_kmh,Deceleracion_ms2,Energia_Disipada_kJ,Tipo_Frenado,Temperatura_Ambiente_C
2057,90.0,0.0,0.0,Crucero,23.14333333333333
2058,90.0,0.0,0.0,Crucero,23.14
2059,90.0,0.0,0.0,Crucero,23.136666666666667
2060,90.0,0.0,0.0,Crucero,23.133333333333333
2061,90.0,0.0,0.0,Crucero,23.13
2062,90.0,0.0,0.0,Crucero,23.126666666666665
2063,90.0,0.0,0.0,Crucero,23.123333333333335
2064,90.0,0.0,0.0,Crucero,23.119999999999997
2065,90.0,0.0,0.0,Crucero,23.116666666666667
2066,90.0,0.0,0.0,Crucero,23.113333333333333
2067,90.0,0.0,0.0,Crucero,23.11
2068,90.0,0.0,0.0,Crucero,23.106666666666666
2069,90.0,0.0,0.0,Crucero,23.10333333333333
2070,90.0,0.0,0.0,Crucero,23.1
2071,90.0,0.0,0.0,Crucero,23.096666666666664
2072,90.0,0.0,0.0,Crucero,23.093333333333334
2073,90.0,0.0,0.0,Crucero,23.09
2074,90.0,0.0,0.0,Crucero,23.086666666666666
2075,90.0,0.0,0.0,Crucero,23.083333333333332
2076,90.0,0.0,0.0,Crucero,23.08
2077,90.0,0.0,0.0,Crucero,23.076666666666668
2078,90.0,0.0,0.0,Crucero,23.073333333333334
2079,90.0,0.0,0.0,Crucero,23.07
2080,90.0,0.0,0.0,Crucero,23.066666666666666
2081,90.0,0.0,0.0,Crucero,23.063333333333333
2082,90.0,0.0,0.0,Crucero,23.06
2083,90.0,0.0,0.0,Crucero,23.056666666666665
2084,90.0,0.0,0.0,Crucero,23.053333333333335
2085,90.0,0.0,0.0,Crucero,23.05
2086,90.0,0.0,0.0,Crucero,23.046666666666667
2087,90.0,0.0,0.0,Crucero,23.043333333333333
2088,90.0,0.0,0.0,Crucero,23.04
2089,90.0,0.0,0.0,Crucero,23.036666666666665
2090,90.0,0.0,0.0,Crucero,23.03333333333333
2091,90.0,0.0,0.0,Crucero,23.03
2092,90.0,0.0,0.0,Crucero,23.026666666666667
2093,90.0,0.0,0.0,Crucero,23.023333333333333
2094,90.0,0.0,0.0,Crucero,23.02
2095,90.0,0.0,0.0,Crucero,23.016666666666666
2096,90.0,0.0,0.0,Crucero,23.013333333333332
2097,90.0,0.0,0.0,Crucero,23.009999999999998
2098,90.0,0.0,0.0,Crucero,23.006666666666668
2099,90.0,0.0,0.0,Crucero,23.003333333333334
2100,130.0,-5.5555555555555545,46.29629629629628,Brusco,23.0
2101,100.0,-5.5555555555555545,46.29629629629628,Brusco,22.996666666666666
2102,70.0,-5.5555555555555545,46.29629629629628,Brusco,22.993333333333332
2103,70.0,0.0,0.0,Crucero,22.99
2104,70.0,0.0,0.0,Crucero,22.986666666666665
2105,70.0,0.0,0.0,Crucero,22.983333333333334
2106,70.0,0.0,0.0,Crucero,22.98
2107,70.0,0.0,0.0,Crucero,22.976666666666667
2108,70.0,0.0,0.0,Crucero,22.973333333333333
2109,70.0,0.0,0.0,Crucero,22.97
2110,70.0,0.0,0.0,Crucero,22.966666666666665
2111,70.0,0.0,0.0,Crucero,22.96333333333333
2112,70.0,0.0,0.0,Crucero,22.96
2113,70.0,0.0,0.0,Crucero,22.956666666666667
2114,70.0,0.0,0.0,Crucero,22.953333333333333
2115,70.0,0.0,0.0,Crucero,22.95
2116,70.0,0.0,0.0,Crucero,22.946666666666665
2117,70.0,0.0,0.0,Crucero,22.94333333333333
2118,70.0,0.0,0.0,Crucero,22.939999999999998
2119,70.0,0.0,0.0,Crucero,22.936666666666667
2120,70.0,0.0,0.0,Crucero,22.933333333333334
2121,70.0,0.0,0.0,Crucero,22.93
2122,70.0,0.0,0.0,Crucero,22.926666666666666
2123,70.0,0.0,0.0,Crucero,22.923333333333332
2124,70.0,0.0,0.0,Crucero,22.92
2125,70.0,0.0,0.0,Crucero,22.916666666666664
2126,70.0,0.0,0.0,Crucero,22.913333333333334
2127,70.0,0.0,0.0,Crucero,22.91
2128,70.0,0.0,0.0,Crucero,22.906666666666666
2129,70.0,0.0,0.0,Crucero,22.903333333333332
2130,70.0,0.0,0.0,Crucero,22.9
2131,70.0,0.0,0.0,Crucero,22.89666666666667
2132,70.0,0.0,0.0,Crucero,22.89333333333333
2133,70.0,0.0,0.0,Crucero,22.89
2134,70.0,0.0,0.0,Crucero,22.886666666666667
2135,70.0,0.0,0.0,Crucero,22.883333333333333
2136,70.0,0.0,0.0,Crucero,22.88
2137,70.0,0.0,0.0,Crucero,22.876666666666665
2138,70.0,0.0,0.0,Crucero,22.873333333333335
2139,70.0,0.0,0.0,Crucero,22.869999999999997
2140,70.0,0.0,0.0,Crucero,22.866666666666667
2141,70.0,0.0,0.0,Crucero,22.863333333333333
2142,70.0,0.0,0.0,Crucero,22.86
2143,70.0,0.0,0.0,Crucero,22.856666666666666
2144,70.0,0.0,0.0,Crucero,22.85333333333333
2145,70.0,0.0,0.0,Crucero,22.85
2146,70.0,0.0,0.0,Crucero,22.846666666666664
2147,70.0,0.0,0.0,Crucero,22.843333333333334
2148,70.0,0.0,0.0,Crucero,22.84
2149,70.0,0.0,0.0,Crucero,22.836666666666666
2150,70.0,0.0,0.0,Crucero,22.833333333333332
2151,70.0,0.0,0.0,Crucero,22.83
2152,70.0,0.0,0.0,Crucero,22.826666666666668
2153,70.0,0.0,0.0,Crucero,22.823333333333334
2154,70.0,0.0,0.0,Crucero,22.82
2155,70.0,0.0,0.0,Crucero,22.816666666666666
2156,70.0,0.0,0.0,Crucero,22.813333333333333
2157,70.0,0.0,0.0,Crucero,22.81
2158,70.0,0.0,0.0,Crucero,22.806666666666665
2159,70.0,0.0,0.0,Crucero,22.803333333333335
2160,70.0,0.0,0.0,Crucero,22.8
2161,70.0,0.0,0.0,Crucero,22.796666666666667
2162,70.0,0.0,0.0,Crucero,22.793333333333333
2163,70.0,0.0,0.0,Crucero,22.79
2164,70.0,0.0,0.0,Crucero,22.786666666666665
2165,70.0,0.0,0.0,Crucero,22.78333333333333
2166,70.0,0.0,0.0,Crucero,22.78
2167,70.0,0.0,0.0,Crucero,22.776666666666667
2168,70.0,0.0,0.0,Crucero,22.773333333333333
2169,70.0,0.0,0.0,Crucero,22.77
2170,70.0,0.0,0.0,Crucero,22.766666666666666
2171,70.0,0.0,0.0,Crucero,22.763333333333332
2172,70.0,0.0,0.0,Crucero,22.759999999999998
2173,70.0,0.0,0.0,Crucero,22.756666666666668
2174,70.0,0.0,0.0,Crucero,22.753333333333334
2175,70.0,0.0,0.0,Crucero,22.75
2176,70.0,0.0,0.0,Crucero,22.746666666666666
2177,70.0,0.0,0.0,Crucero,22.743333333333332
2178,70.0,0.0,0.0,Crucero,22.74
2179,70.0,0.0,0.0,Crucero,22.736666666666665
2180,70.0,0.0,0.0,Crucero,22.733333333333334
2181,70.0,0.0,0.0,Crucero,22.73
2182,70.0,0.0,0.0,Crucero,22.726666666666667
2183,70.0,0.0,0.0,Crucero,22.723333333333333
2184,70.0,0.0,0.0,Crucero,22.72
2185,70.0,0.0,0.0,Crucero,22.716666666666665
2186,70.0,0.0,0.0,Crucero,22.71333333333333
2187,70.0,0.0,0.0,Crucero,22.71
2188,70.0,0.0,0.0,Crucero,22.706666666666667
2189,70.0,0.0,0.0,Crucero,22.703333333333333
2190,70.0,0.0,0.0,Crucero,22.7
2191,70.0,0.0,0.0,Crucero,22.696666666666665
2192,70.0,0.0,0.0,Crucero,22.69333333333333
2193,70.0,0.0,0.0,Crucero,22.689999999999998
2194,70.0,0.0,0.0,Crucero,22.686666666666667
2195,70.0,0.0,0.0,Crucero,22.683333333333334
2196,70.0,0.0,0.0,Crucero,22.68
2197,70.0,0.0,0.0,Crucero,22.676666666666666
2198,70.0,0.0,0.0,Crucero,22.673333333333332
2199,70.0,0.0,0.0,Crucero,22.67
2200,70.0,0.0,0.0,Crucero,22.666666666666664
2201,70.0,0.0,0.0,Crucero,22.663333333333334
2202,70.0,0.0,0.0,Crucero,22.66
2203,70.0,0.0,0.0,Crucero,22.656666666666666
2204,70.0,0.0,0.0,Crucero,22.653333333333332
2205,70.0,0.0,0.0,Crucero,22.65
2206,70.0,0.0,0.0,Crucero,22.64666666666667
2207,70.0,0.0,0.0,Crucero,22.64333333333333
2208,70.0,0.0,0.0,Crucero,22.64
2209,70.0,0.0,0.0,Crucero,22.636666666666667
2210,70.0,0.0,0.0,Crucero,22.633333333333333
2211,70.0,0.0,0.0,Crucero,22.63
2212,70.0,0.0,0.0,Crucero,22.626666666666665
2213,70.0,0.0,0.0,Crucero,22.623333333333335
2214,70.0,0.0,0.0,Crucero,22.619999999999997
2215,70.0,0.0,0.0,Crucero,22.616666666666667
2216,70.0,0.0,0.0,Crucero,22.613333333333333
2217,70.0,0.0,0.0,Crucero,22.61
2218,70.0,0.0,0.0,Crucero,22.606666666666666
2219,70.0,0.0,0.0,Crucero,22.60333333333333
2220,70.0,0.0,0.0,Crucero,22.6
2221,70.0,0.0,0.0,Crucero,22.596666666666664
2222,70.0,0.0,0.0,Crucero,22.593333333333334
2223,70.0,0.0,0.0,Crucero,22.59
2224,70.0,0.0,0.0,Crucero,22.586666666666666
2225,70.0,0.0,0.0,Crucero,22.583333333333332
2226,70.0,0.0,0.0,Crucero,22.58
2227,70.0,0.0,0.0,Crucero,22.576666666666668
2228,70.0,0.0,0.0,Crucero,22.573333333333334
2229,70.0,0.0,0.0,Crucero,22.57
2230,70.0,0.0,0.0,Crucero,22.566666666666666
2231,70.0,0.0,0.0,Crucero,22.563333333333333
2232,70.0,0.0,0.0,Crucero,22.56
2233,70.0,0.0,0.0,Crucero,22.556666666666665
2234,70.0,0.0,0.0,Crucero,22.553333333333335
2235,70.0,0.0,0.0,Crucero,22.55
2236,70.0,0.0,0.0,Crucero,22.546666666666667
2237,70.0,0.0,0.0,Crucero,22.543333333333333
2238,70.0,0.0,0.0,Crucero,22.54
2239,70.0,0.0,0.0,Crucero,22.536666666666665
2240,70.0,0.0,0.0,Crucero,22.53333333333333
2241,70.0,0.0,0.0,Crucero,22.53
2242,70.0,0.0,0.0,Crucero,22.526666666666667
2243,70.0,0.0,0.0,Crucero,22.523333333333333
2244,70.0,0.0,0.0,Crucero,22.52
2245,70.0,0.0,0.0,Crucero,22.516666666666666
2246,70.0,0.0,0.0,Crucero,22.513333333333332
2247,70.0,0.0,0.0,Crucero,22.509999999999998
2248,70.0,0.0,0.0,Crucero,22.506666666666668
2249,70.0,0.0,0.0,Crucero,22.503333333333334
2250,70.0,0.0,0.0,Crucero,22.5
2251,70.0,0.0,0.0,Crucero,22.496666666666666
2252,70.0,0.0,0.0,Crucero,22.493333333333332
2253,70.0,0.0,0.0,Crucero,22.49
2254,70.0,0.0,0.0,Crucero,22.486666666666665
2255,70.0,0.0,0.0,Crucero,22.483333333333334
2256,70.0,0.0,0.0,Crucero,22.48
2257,70.0,0.0,0.0,Crucero,22.476666666666667
2258,70.0,0.0,0.0,Crucero,22.473333333333333
2259,70.0,0.0,0.0,Crucero,22.47
2260,70.0,0.0,0.0,Crucero,22.466666666666665
2261,70.0,0.0,0.0,Crucero,22.46333333333333
2262,70.0,0.0,0.0,Crucero,22.46
2263,70.0,0.0,0.0,Crucero,22.456666666666667
2264,70.0,0.0,0.0,Crucero,22.453333333333333
2265,70.0,0.0,0.0,Crucero,22.45
2266,70.0,0.0,0.0,Crucero,22.446666666666665
2267,70.0,0.0,0.0,Crucero,22.44333333333333
2268,70.0,0.0,0.0,Crucero,22.439999999999998
2269,70.0,0.0,0.0,Crucero,22.436666666666667
2270,70.0,0.0,0.0,Crucero,22.433333333333334
2271,70.0,0.0,0.0,Crucero,22.43
2272,70.0,0.0,0.0,Crucero,22.426666666666666
2273,70.0,0.0,0.0,Crucero,22.423333333333332
2274,70.0,0.0,0.0,Crucero,22.42
2275,70.0,0.0,0.0,Crucero,22.416666666666664
2276,70.0,0.0,0.0,Crucero,22.413333333333334
2277,70.0,0.0,0.0,Crucero,22.41
2278,70.0,0.0,0.0,Crucero,22.406666666666666
2279,70.0,0.0,0.0,Crucero,22.403333333333332
2280,70.0,0.0,0.0,Crucero,22.4
2281,70.0,0.0,0.0,Crucero,22.39666666666667
2282,70.0,0.0,0.0,Crucero,22.39333333333333
2283,70.0,0.0,0.0,Crucero,22.39
2284,70.0,0.0,0.0,Crucero,22.386666666666667
2285,70.0,0.0,0.0,Crucero,22.383333333333333
2286,70.0,0.0,0.0,Crucero,22.38
2287,70.0,0.0,0.0,Crucero,22.376666666666665
2288,70.0,0.0,0.0,Crucero,22.373333333333335
2289,70.0,0.0,0.0,Crucero,22.369999999999997
2290,70.0,0.0,0.0,Crucero,22.366666666666667
2291,70.0,0.0,0.0,Crucero,22.363333333333333
2292,70.0,0.0,0.0,Crucero,22.36
2293,70.0,0.0,0.0,Crucero,22.356666666666666
2294,70.0,0.0,0.0,Crucero,22.35333333333333
2295,70.0,0.0,0.0,Crucero,22.35
2296,70.0,0.0,0.0,Crucero,22.346666666666664
2297,70.0,0.0,0.0,Crucero,22.343333333333334
2298,70.0,0.0,0.0,Crucero,22.34
2299,70.0,0.0,0.0,Crucero,22.336666666666666
2300,70.0,0.0,0.0,Crucero,22.333333333333332
2301,70.0,0.0,0.0,Crucero,22.33
2302,70.0,0.0,0.0,Crucero,22.326666666666668
2303,70.0,0.0,0.0,Crucero,22.323333333333334
2304,70.0,0.0,0.0,Crucero,22.32
2305,70.0,0.0,0.0,Crucero,22.316666666666666
2306,70.0,0.0,0.0,Crucero,22.313333333333333
2307,70.0,0.0,0.0,Crucero,22.31
2308,70.0,0.0,0.0,Crucero,22.306666666666665
2309,70.0,0.0,0.0,Crucero,22.303333333333335
2310,70.0,0.0,0.0,Crucero,22.3
2311,70.0,0.0,0.0,Crucero,22.296666666666667
2312,70.0,0.0,0.0,Crucero,22.293333333333333
2313,70.0,0.0,0.0,Crucero,22.29
2314,70.0,0.0,0.0,Crucero,22.286666666666665
2315,70.0,0.0,0.0,Crucero,22.28333333333333
2316,70.0,0.0,0.0,Crucero,22.28
2317,70.0,0.0,0.0,Crucero,22.276666666666667
2318,70.0,0.0,0.0,Crucero,22.273333333333333
2319,70.0,0.0,0.0,Crucero,22.27
2320,70.0,0.0,0.0,Crucero,22.266666666666666
2321,70.0,0.0,0.0,Crucero,22.263333333333332
2322,70.0,0.0,0.0,Crucero,22.259999999999998
2323,70.0,0.0,0.0,Crucero,22.256666666666668
2324,70.0,0.0,0.0,Crucero,22.253333333333334
2325,70.0,0.0,0.0,Crucero,22.25
2326,70.0,0.0,0.0,Crucero,22.246666666666666
2327,70.0,0.0,0.0,Crucero,22.243333333333332
2328,70.0,0.0,0.0,Crucero,22.24
2329,70.0,0.0,0.0,Crucero,22.236666666666665
2330,70.0,0.0,0.0,Crucero,22.233333333333334
2331,70.0,0.0,0.0,Crucero,22.23
2332,70.0,0.0,0.0,Crucero,22.226666666666667
2333,70.0,0.0,0.0,Crucero,22.223333333333333
2334,70.0,0.0,0.0,Crucero,22.22
2335,70.0,0.0,0.0,Crucero,22.216666666666665
2336,70.0,0.0,0.0,Crucero,22.21333333333333
2337,70.0,0.0,0.0,Crucero,22.21
2338,70.0,0.0,0.0,Crucero,22.206666666666667
2339,70.0,0.0,0.0,Crucero,22.203333333333333
2340,70.0,0.0,0.0,Crucero,22.2
2341,70.0,0.0,0.0,Crucero,22.196666666666665
2342,70.0,0.0,0.0,Crucero,22.19333333333333
2343,70.0,0.0,0.0,Crucero,22.189999999999998
2344,70.0,0.0,0.0,Crucero,22.186666666666667
2345,70.0,0.0,0.0,Crucero,22.183333333333334
2346,70.0,0.0,0.0,Crucero,22.18
2347,70.0,0.0,0.0,Crucero,22.176666666666666
2348,70.0,0.0,0.0,Crucero,22.173333333333332
2349,70.0,0.0,0.0,Crucero,22.17
2350,70.0,0.0,0.0,Crucero,22.166666666666664
2351,70.0,0.0,0.0,Crucero,22.163333333333334
2352,70.0,0.0,0.0,Crucero,22.16
2353,70.0,0.0,0.0,Crucero,22.156666666666666
2354,70.0,0.0,0.0,Crucero,22.153333333333332
2355,70.0,0.0,0.0,Crucero,22.15
2356,70.0,0.0,0.0,Crucero,22.14666666666667
2357,70.0,0.0,0.0,Crucero,22.14333333333333
2358,70.0,0.0,0.0,Crucero,22.14
2359,70.0,0.0,0.0,Crucero,22.136666666666667
2360,70.0,0.0,0.0,Crucero,22.133333333333333
2361,70.0,0.0,0.0,Crucero,22.13
2362,70.0,0.0,0.0,Crucero,22.126666666666665
2363,70.0,0.0,0.0,Crucero,22.123333333333335
2364,70.0,0.0,0.0,Crucero,22.119999999999997
2365,70.0,0.0,0.0,Crucero,22.116666666666667
2366,70.0,0.0,0.0,Crucero,22.113333333333333
2367,70.0,0.0,0.0,Crucero,22.11
2368,70.0,0.0,0.0,Crucero,22.106666666666666
2369,70.0,0.0,0.0,Crucero,22.10333333333333
2370,70.0,0.0,0.0,Crucero,22.1
2371,70.0,0.0,0.0,Crucero,22.096666666666664
2372,70.0,0.0,0.0,Crucero,22.093333333333334
2373,70.0,0.0,0.0,Crucero,22.09
2374,70.0,0.0,0.0,Crucero,22.086666666666666
2375,70.0,0.0,0.0,Crucero,22.083333333333332
2376,70.0,0.0,0.0,Crucero,22.08
2377,70.0,0.0,0.0,Crucero,22.076666666666668
2378,70.0,0.0,0.0,Crucero,22.073333333333334
2379,70.0,0.0,0.0,Crucero,22.07
2380,70.0,0.0,0.0,Crucero,22.066666666666666
2381,70.0,0.0,0.0,Crucero,22.063333333333333
2382,70.0,0.0,0.0,Crucero,22.06
2383,70.0,0.0,0.0,Crucero,22.056666666666665
2384,70.0,0.0,0.0,Crucero,22.053333333333335
2385,70.0,0.0,0.0,Crucero,22.05
2386,70.0,0.0,0.0,Crucero,22.046666666666667
2387,70.0,0.0,0.0,Crucero,22.043333333333333
2388,70.0,0.0,0.0,Crucero,22.04
2389,70.0,0.0,0.0,Crucero,22.036666666666665
2390,70.0,0.0,0.0,Crucero,22.03333333333333
2391,70.0,0.0,0.0,Crucero,22.03
2392,70.0,0.0,0.0,Crucero,22.026666666666667
2393,70.0,0.0,0.0,Crucero,22.023333333333333
2394,70.0,0.0,0.0,Crucero,22.02
2395,70.0,0.0,0.0,Crucero,22.016666666666666
2396,70.0,0.0,0.0,Crucero,22.013333333333332
2397,70.0,0.0,0.0,Crucero,22.009999999999998
2398,70.0,0.0,0.0,Crucero,22.006666666666668
2399,70.0,0.0,0.0,Crucero,22.003333333333334
2400,90.0,-6.25,23.4375,Progresivo,22.0
2401,60.0,-6.25,23.4375,Progresivo,21.996666666666666
2402,30.0,-6.25,23.4375,Progresivo,21.993333333333332
2403,30.0,-6.25,23.4375,Progresivo,21.990000000000002
2404,30.0,0.0,0.0,Crucero,21.986666666666665
2405,30.0,0.0,0.0,Crucero,21.983333333333334
2406,30.0,0.0,0.0,Crucero,21.979999999999997
2407,30.0,0.0,0.0,Crucero,21.976666666666667
2408,30.0,0.0,0.0,Crucero,21.973333333333333
2409,30.0,0.0,0.0,Crucero,21.97
2410,30.0,0.0,0.0,Crucero,21.96666666666667
2411,30.0,0.0,0.0,Crucero,21.96333333333333
2412,30.0,0.0,0.0,Crucero,21.96
2413,30.0,0.0,0.0,Crucero,21.956666666666667
2414,30.0,0.0,0.0,Crucero,21.953333333333333
2415,30.0,0.0,0.0,Crucero,21.95
2416,30.0,0.0,0.0,Crucero,21.946666666666665
2417,30.0,0.0,0.0,Crucero,21.943333333333335
2418,30.0,0.0,0.0,Crucero,21.939999999999998
2419,30.0,0.0,0.0,Crucero,21.936666666666667
2420,30.0,0.0,0.0,Crucero,21.933333333333334
2421,30.0,0.0,0.0,Crucero,21.93
2422,30.0,0.0,0.0,Crucero,21.926666666666666
2423,30.0,0.0,0.0,Crucero,21.923333333333332
2424,30.0,0.0,0.0,Crucero,21.92
2425,30.0,0.0,0.0,Crucero,21.916666666666664
2426,30.0,0.0,0.0,Crucero,21.913333333333334
2427,30.0,0.0,0.0,Crucero,21.91
2428,30.0,0.0,0.0,Crucero,21.906666666666666
2429,30.0,0.0,0.0,Crucero,21.903333333333332
2430,30.0,0.0,0.0,Crucero,21.9
2431,30.0,0.0,0.0,Crucero,21.89666666666667
2432,30.0,0.0,0.0,Crucero,21.89333333333333
2433,30.0,0.0,0.0,Crucero,21.89
2434,30.0,0.0,0.0,Crucero,21.886666666666667
2435,30.0,0.0,0.0,Crucero,21.883333333333333
2436,30.0,0.0,0.0,Crucero,21.88
2437,30.0,0.0,0.0,Crucero,21.876666666666665
2438,30.0,0.0,0.0,Crucero,21.873333333333335
2439,30.0,0.0,0.0,Crucero,21.869999999999997
2440,30.0,0.0,0.0,Crucero,21.866666666666667
2441,30.0,0.0,0.0,Crucero,21.863333333333333
2442,30.0,0.0,0.0,Crucero,21.86
2443,30.0,0.0,0.0,Crucero,21.856666666666666
2444,30.0,0.0,0.0,Crucero,21.85333333333333
2445,30.0,0.0,0.0,Crucero,21.85
2446,30.0,0.0,0.0,Crucero,21.846666666666664
2447,30.0,0.0,0.0,Crucero,21.843333333333334
2448,30.0,0.0,0.0,Crucero,21.84
2449,30.0,0.0,0.0,Crucero,21.836666666666666
2450,30.0,0.0,0.0,Crucero,21.833333333333332
2451,30.0,0.0,0.0,Crucero,21.83
2452,30.0,0.0,0.0,Crucero,21.826666666666668
2453,30.0,0.0,0.0,Crucero,21.82333333333333
2454,30.0,0.0,0.0,Crucero,21.82
2455,30.0,0.0,0.0,Crucero,21.816666666666666
2456,30.0,0.0,0.0,Crucero,21.813333333333333
2457,30.0,0.0,0.0,Crucero,21.81
2458,30.0,0.0,0.0,Crucero,21.806666666666665
2459,30.0,0.0,0.0,Crucero,21.803333333333335
2460,30.0,0.0,0.0,Crucero,21.799999999999997
2461,30.0,0.0,0.0,Crucero,21.796666666666667
2462,30.0,0.0,0.0,Crucero,21.793333333333333
2463,30.0,0.0,0.0,Crucero,21.79
2464,30.0,0.0,0.0,Crucero,21.786666666666665
2465,30.0,0.0,0.0,Crucero,21.78333333333333
2466,30.0,0.0,0.0,Crucero,21.78
2467,30.0,0.0,0.0,Crucero,21.776666666666664
2468,30.0,0.0,0.0,Crucero,21.773333333333333
2469,30.0,0.0,0.0,Crucero,21.77
2470,30.0,0.0,0.0,Crucero,21.766666666666666
2471,30.0,0.0,0.0,Crucero,21.763333333333335
2472,30.0,0.0,0.0,Crucero,21.759999999999998
2473,30.0,0.0,0.0,Crucero,21.756666666666668
2474,30.0,0.0,0.0,Crucero,21.75333333333333
2475,30.0,0.0,0.0,Crucero,21.75
2476,30.0,0.0,0.0,Crucero,21.746666666666666
2477,30.0,0.0,0.0,Crucero,21.743333333333332
2478,30.0,0.0,0.0,Crucero,21.740000000000002
2479,30.0,0.0,0.0,Crucero,21.736666666666665
2480,30.0,0.0,0.0,Crucero,21.733333333333334
2481,30.0,0.0,0.0,Crucero,21.729999999999997
2482,30.0,0.0,0.0,Crucero,21.726666666666667
2483,30.0,0.0,0.0,Crucero,21.723333333333333
2484,30.0,0.0,0.0,Crucero,21.72
2485,30.0,0.0,0.0,Crucero,21.71666666666667
2486,30.0,0.0,0.0,Crucero,21.71333333333333
2487,30.0,0.0,0.0,Crucero,21.71
2488,30.0,0.0,0.0,Crucero,21.706666666666667
2489,30.0,0.0,0.0,Crucero,21.703333333333333
2490,30.0,0.0,0.0,Crucero,21.7
2491,30.0,0.0,0.0,Crucero,21.696666666666665
2492,30.0,0.0,0.0,Crucero,21.693333333333335
2493,30.0,0.0,0.0,Crucero,21.689999999999998
2494,30.0,0.0,0.0,Crucero,21.686666666666667
2495,30.0,0.0,0.0,Crucero,21.683333333333334
2496,30.0,0.0,0.0,Crucero,21.68
2497,30.0,0.0,0.0,Crucero,21.676666666666666
2498,30.0,0.0,0.0,Crucero,21.673333333333332
2499,30.0,0.0,0.0,Crucero,21.67
2500,30.0,0.0,0.0,Crucero,21.666666666666664
2501,30.0,0.0,0.0,Crucero,21.663333333333334
2502,30.0,0.0,0.0,Crucero,21.66
2503,30.0,0.0,0.0,Crucero,21.656666666666666
2504,30.0,0.0,0.0,Crucero,21.653333333333332
2505,30.0,0.0,0.0,Crucero,21.65
2506,30.0,0.0,0.0,Crucero,21.64666666666667
2507,30.0,0.0,0.0,Crucero,21.64333333333333
2508,30.0,0.0,0.0,Crucero,21.64
2509,30.0,0.0,0.0,Crucero,21.636666666666667
2510,30.0,0.0,0.0,Crucero,21.633333333333333
2511,30.0,0.0,0.0,Crucero,21.63
2512,30.0,0.0,0.0,Crucero,21.626666666666665
2513,30.0,0.0,0.0,Crucero,21.623333333333335
2514,30.0,0.0,0.0,Crucero,21.619999999999997
2515,30.0,0.0,0.0,Crucero,21.616666666666667
2516,30.0,0.0,0.0,Crucero,21.613333333333333
2517,30.0,0.0,0.0,Crucero,21.61
2518,30.0,0.0,0.0,Crucero,21.606666666666666
2519,30.0,0.0,0.0,Crucero,21.60333333333333
2520,30.0,0.0,0.0,Crucero,21.6
2521,30.0,0.0,0.0,Crucero,21.596666666666664
2522,30.0,0.0,0.0,Crucero,21.593333333333334
2523,30.0,0.0,0.0,Crucero,21.59
2524,30.0,0.0,0.0,Crucero,21.586666666666666
2525,30.0,0.0,0.0,Crucero,21.583333333333332
2526,30.0,0.0,0.0,Crucero,21.58
2527,30.0,0.0,0.0,Crucero,21.576666666666668
2528,30.0,0.0,0.0,Crucero,21.57333333333333
2529,30.0,0.0,0.0,Crucero,21.57
2530,30.0,0.0,0.0,Crucero,21.566666666666666
2531,30.0,0.0,0.0,Crucero,21.563333333333333
2532,30.0,0.0,0.0,Crucero,21.56
2533,30.0,0.0,0.0,Crucero,21.556666666666665
2534,30.0,0.0,0.0,Crucero,21.553333333333335
2535,30.0,0.0,0.0,Crucero,21.549999999999997
2536,30.0,0.0,0.0,Crucero,21.546666666666667
2537,30.0,0.0,0.0,Crucero,21.543333333333333
2538,30.0,0.0,0.0,Crucero,21.54
2539,30.0,0.0,0.0,Crucero,21.536666666666665
2540,30.0,0.0,0.0,Crucero,21.53333333333333
2541,30.0,0.0,0.0,Crucero,21.53
2542,30.0,0.0,0.0,Crucero,21.526666666666664
2543,30.0,0.0,0.0,Crucero,21.523333333333333
2544,30.0,0.0,0.0,Crucero,21.52
2545,30.0,0.0,0.0,Crucero,21.516666666666666
2546,30.0,0.0,0.0,Crucero,21.513333333333335
2547,30.0,0.0,0.0,Crucero,21.509999999999998
2548,30.0,0.0,0.0,Crucero,21.506666666666668
2549,30.0,0.0,0.0,Crucero,21.50333333333333
2550,30.0,0.0,0.0,Crucero,21.5
2551,30.0,0.0,0.0,Crucero,21.496666666666666
2552,30.0,0.0,0.0,Crucero,21.493333333333332
2553,30.0,0.0,0.0,Crucero,21.490000000000002
2554,30.0,0.0,0.0,Crucero,21.486666666666665
2555,30.0,0.0,0.0,Crucero,21.483333333333334
2556,30.0,0.0,0.0,Crucero,21.479999999999997
2557,30.0,0.0,0.0,Crucero,21.476666666666667
2558,30.0,0.0,0.0,Crucero,21.473333333333333
2559,30.0,0.0,0.0,Crucero,21.47
2560,30.0,0.0,0.0,Crucero,21.46666666666667
2561,30.0,0.0,0.0,Crucero,21.46333333333333
2562,30.0,0.0,0.0,Crucero,21.46
2563,30.0,0.0,0.0,Crucero,21.456666666666667
2564,30.0,0.0,0.0,Crucero,21.453333333333333
2565,30.0,0.0,0.0,Crucero,21.45
2566,30.0,0.0,0.0,Crucero,21.446666666666665
2567,30.0,0.0,0.0,Crucero,21.443333333333335
2568,30.0,0.0,0.0,Crucero,21.439999999999998
2569,30.0,0.0,0.0,Crucero,21.436666666666667
2570,30.0,0.0,0.0,Crucero,21.433333333333334
2571,30.0,0.0,0.0,Crucero,21.43
2572,30.0,0.0,0.0,Crucero,21.426666666666666
